Date,DayOfWeek,Hour,MISO: Demand ISO Multiday Forecast(6947)-MW,PJM: ISO Original Forecasted Demand - PJM RTO(11019)-MW,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,PJM: Generation Forecast - Wind (Real Time)(49867)-MW,MISO: Next Day Wind Forecast(106728)-MW,ARGUS: NatGas - Average -  Transco Z6 Non-NY(4631)-$/MCF,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW
2/3/2022 11:00,Thursday,11,83400,102515,19133,5914.77,10323,6.46,45,50,31,18,20,4188.17,-2238.17
2/3/2022 12:00,Thursday,12,82710,101610,19060,6072.86,9660,6.47,47,52,31,20,21,4427.08,-2275.08
2/3/2022 13:00,Thursday,13,81930,100939,19009,6205.58,9182,6.47,46,54,31,21,21,4481.92,-2102.5
2/3/2022 14:00,Thursday,14,81610,100373,18949,6176.9,8871,6.47,44,55,31,21,22,4366.92,-2049.25
2/3/2022 15:00,Thursday,15,81410,100354,19053,6156.49,8627,6.48,45,55,31,22,22,4382.25,-1959.42
2/3/2022 16:00,Thursday,16,82000,101685,19345,6296.4,8418,6.48,47,56,31,22,22,4407.25,-1978
2/3/2022 17:00,Thursday,17,84670,105021,19982,6223.26,8370,6.48,45,56,30,22,21,4330.67,-1837.75
2/3/2022 18:00,Thursday,18,89300,106242,20082,6177.18,8707,6.48,46,57,30,21,21,4501.5,-1882.58
2/3/2022 19:00,Thursday,19,89660,105034,19663,6139.72,9276,6.49,46,57,30,19,19,4634,-1953.67
2/3/2022 20:00,Thursday,20,88660,103020,19083,5729.61,9707,6.49,46,58,29,19,19,4421.33,-1868.08
2/3/2022 21:00,Thursday,21,87260,99561,18250,5376.88,9919,6.49,48,59,28,18,18,4740.08,-1976.17
2/3/2022 22:00,Thursday,22,85210,94708,17313,4998.67,9999,6.5,47,60,28,18,17,4833.08,-1938.08
2/3/2022 23:00,Thursday,23,82070,90016,16391,4679.96,10082,6.5,50,60,27,17,17,4777.83,-1872
2/4/2022 0:00,Friday,0,80220,85666,15710,4200.22,10364,6.52,51,58,26,17,16,4248,-1489.75
2/4/2022 1:00,Friday,1,78660,83844,15308,3991.16,10915,6.57,50,59,26,17,16,4178.33,-1788.92
2/4/2022 2:00,Friday,2,78210,83034,15019,3574.25,11688,6.62,53,61,25,16,15,3641.42,-1680.75
2/4/2022 3:00,Friday,3,78610,83065,14982,3172.76,12434,6.67,54,62,25,15,14,3393.67,-1872.67
2/4/2022 4:00,Friday,4,79410,84879,15262,2857.11,13081,6.72,53,62,24,14,14,3202.25,-1812.33
2/4/2022 5:00,Friday,5,81040,89162,16160,2443,13616,6.77,55,62,24,14,14,2966.25,-1850.5
2/4/2022 6:00,Friday,6,84360,96000,17562,2046.64,13984,6.83,55,62,24,13,13,3058.67,-1958.83
2/4/2022 7:00,Friday,7,88680,101082,18665,1660.12,14136,6.88,54,62,23,13,13,3198.67,-1645.17
2/4/2022 8:00,Friday,8,92180,102589,19301,1305.03,14170,6.93,51,60,22,12,12,3450.17,-1785.83
2/4/2022 9:00,Friday,9,92610,102730,19637,1116.41,14012,6.98,35,58,22,12,13,3922.75,-2156.67
2/4/2022 10:00,Friday,10,90910,102289,19862,930.09,13466,7.03,34,58,21,14,14,4161.67,-2221.08
2/4/2022 11:00,Friday,11,88580,101620,19955,911,13083,7.08,36,57,21,16,16,4089.92,-2218
2/4/2022 12:00,Friday,12,86460,100588,19881,1021.83,13200,7.13,34,56,22,19,18,3871.83,-2152.58
2/4/2022 13:00,Friday,13,84720,99784,19787,1315.86,13388,7.18,34,56,23,21,20,3335.5,-2319.92
2/4/2022 14:00,Friday,14,83500,99223,19637,1630.33,13615,7.23,33,55,23,22,21,3336.92,-2152.92
2/4/2022 15:00,Friday,15,83030,99302,19619,2142.69,13633,7.28,34,53,24,22,22,3377.67,-2143.25
2/4/2022 16:00,Friday,16,83760,101159,19918,2815.26,13182,7.33,32,52,23,21,23,3504.25,-2303.75
2/4/2022 17:00,Friday,17,86550,104769,20703,3321.01,12243,7.38,32,50,23,21,22,4101.25,-2488.25
2/4/2022 18:00,Friday,18,89980,107307,20909,3937.57,11338,7.43,31,47,22,19,21,4000.58,-2328.75
2/4/2022 19:00,Friday,19,91230,106977,20554,4499.97,10682,7.48,30,45,21,18,19,4292.83,-2017.5
2/4/2022 20:00,Friday,20,90890,105875,20011,4972.22,9975,7.53,29,43,20,17,18,4328.75,-2188.67
2/4/2022 21:00,Friday,21,90560,103896,19320,5174.66,9118,7.58,28,41,18,16,17,4296.67,-2204.33
2/4/2022 22:00,Friday,22,89290,100933,18465,5379.79,8300,7.63,28,39,18,15,16,3629.75,-2182.67
2/4/2022 23:00,Friday,23,86470,97737,17581,5403.51,7781,7.68,26,38,17,13,15,3186.83,-1983.33
2/5/2022 0:00,Saturday,0,83240,95622,17029,5161.39,7448,7.73,27,36,19,11,15,2981,-1832.83
2/5/2022 1:00,Saturday,1,81740,94505,16666,4824.46,8024,7.78,26,35,18,10,14,2591.75,-1947
2/5/2022 2:00,Saturday,2,81530,94406,16456,4434.04,9189,7.83,26,35,18,9,13,3086.33,-2126.58
2/5/2022 3:00,Saturday,3,82010,94893,16356,3866.94,10580,7.88,25,34,18,8,12,2859,-2001.33
2/5/2022 4:00,Saturday,4,82930,96408,16427,3233.17,12117,7.93,23,34,16,8,11,2397.08,-2065.92
2/5/2022 5:00,Saturday,5,84880,98944,16753,2644.98,13771,7.98,23,33,16,6,11,2156,-2113
2/5/2022 6:00,Saturday,6,87840,102404,17434,2085.94,15257,8.03,23,32,15,5,10,2207.42,-2219.58
2/5/2022 7:00,Saturday,7,91270,106034,18157,1591.24,16396,8.08,23,31,14,5,10,2163.83,-2229.08
2/5/2022 8:00,Saturday,8,92160,108138,18725,1092.39,17263,8.13,21,31,13,4,9,2260.83,-2325.17
2/5/2022 9:00,Saturday,9,91240,107941,19023,990.88,17908,8.18,23,32,14,5,11,2603.33,-2436.5
2/5/2022 10:00,Saturday,10,88990,106320,19009,1168.38,18144,8.23,24,33,15,8,14,2689.83,-2310.58
2/5/2022 11:00,Saturday,11,86040,104268,18796,1482.6,18267,8.29,24,34,17,12,18,2517.25,-2351.67
2/5/2022 12:00,Saturday,12,83740,101882,18498,1984.94,18529,8.34,26,34,19,14,21,2690.83,-2285.83
2/5/2022 13:00,Saturday,13,82120,99563,18228,2449.49,18543,8.39,27,34,21,16,24,3287.83,-2225.42
2/5/2022 14:00,Saturday,14,80690,98243,18214,3008.54,18367,8.44,26,35,22,18,26,3244.33,-2061.17
2/5/2022 15:00,Saturday,15,79530,98458,18399,3683.73,18199,8.49,27,36,23,18,27,3089,-2089.58
2/5/2022 16:00,Saturday,16,79980,101020,19094,4377.18,17939,8.54,26,36,23,18,28,2990.58,-2129.75
2/5/2022 17:00,Saturday,17,83460,105998,20243,5086.22,17521,8.59,25,34,22,18,29,2833.42,-2084.83
2/5/2022 18:00,Saturday,18,88680,109963,20754,5634.85,17325,8.64,24,31,21,17,27,2661.33,-2046.42
2/5/2022 19:00,Saturday,19,91140,110348,20584,5969.27,17497,8.69,24,29,19,16,25,2469.5,-1811.75
2/5/2022 20:00,Saturday,20,91130,109929,20172,6200.96,17771,8.74,23,28,18,16,24,2045.75,-2026.92
2/5/2022 21:00,Saturday,21,90110,108348,19590,6366.16,17748,8.79,22,27,17,16,23,2002.58,-2028.83
2/5/2022 22:00,Saturday,22,87760,106021,18895,6569.62,17158,8.84,21,26,16,17,23,1959.25,-1962.08
2/5/2022 23:00,Saturday,23,84110,103328,18216,6699.93,16185,8.89,20,25,15,17,22,2099.42,-1681.17
2/6/2022 0:00,Sunday,0,82350,101184,17732,6774.4,15214,8.94,18,26,15,17,21,2159.5,-1717.75
2/6/2022 1:00,Sunday,1,80790,100193,17354,6674.3,14581,8.99,19,25,15,18,21,1720.5,-1728.17
2/6/2022 2:00,Sunday,2,80080,99873,17071,6643.26,14053,9.04,18,24,15,18,21,1659,-1852.58
2/6/2022 3:00,Sunday,3,79840,100151,16895,6534.54,13692,9.09,18,23,14,19,20,1525.75,-1698.92
2/6/2022 4:00,Sunday,4,79940,101096,16933,6405.87,13484,9.14,18,23,14,19,20,1379.33,-1527.17
2/6/2022 5:00,Sunday,5,80740,102811,17186,6245.22,13571,9.19,18,22,14,20,20,1266.25,-1742.67
2/6/2022 6:00,Sunday,6,82600,105338,17631,6137.85,13698,9.24,18,22,15,20,20,1028.25,-1932.92
2/6/2022 7:00,Sunday,7,85320,107768,18120,5960.37,13075,9.29,17,22,15,20,21,1120.25,-1879.17
2/6/2022 8:00,Sunday,8,86330,107771,18529,5570.7,12596,9.34,17,25,16,21,21,877.25,-2013.67
2/6/2022 9:00,Sunday,9,85790,104934,18664,5062.52,12202,9.39,20,29,19,22,23,1145.42,-2160
2/6/2022 10:00,Sunday,10,84560,101354,18610,4459.6,11760,9.44,22,32,23,24,26,1144.75,-2162.08
2/6/2022 11:00,Sunday,11,82880,98072,18462,3993.44,11674,9.49,24,35,27,26,29,1330.25,-2333.33
2/6/2022 12:00,Sunday,12,81170,95402,18273,3847.29,12198,9.54,26,37,31,29,31,1233.58,-2318.33
2/6/2022 13:00,Sunday,13,79730,93216,18071,3724.48,12845,9.59,27,38,34,31,33,1295.17,-2375.17
2/6/2022 14:00,Sunday,14,78500,91906,17963,3689.5,13354,9.64,29,39,36,32,34,1742.08,-2273.92
2/6/2022 15:00,Sunday,15,77650,92328,18165,3925.68,13741,9.69,30,40,37,32,35,2062.25,-2172.5
2/6/2022 16:00,Sunday,16,78060,95228,18799,4424.36,13815,9.75,31,40,37,33,35,1684.67,-2118.58
2/6/2022 17:00,Sunday,17,80430,100814,19971,5065.14,13290,9.8,30,38,36,33,35,2029.83,-2073.67
2/6/2022 18:00,Sunday,18,84270,104721,20349,5436.1,12342,9.85,29,35,34,32,33,2078.17,-2014
2/6/2022 19:00,Sunday,19,85490,105499,20106,5633.55,11332,9.9,29,33,31,31,31,2686.33,-1826.67
2/6/2022 20:00,Sunday,20,85210,105001,19607,5849.67,10557,9.95,30,32,30,30,29,2527.58,-1859.42
2/6/2022 21:00,Sunday,21,84400,102653,18933,5858.3,9995,10,29,31,29,30,28,2029.08,-1877.58
2/6/2022 22:00,Sunday,22,82640,99176,18098,5799.3,9456,10.05,30,31,28,29,27,1496,-2077
2/6/2022 23:00,Sunday,23,80000,96093,17253,5786.78,8936,10.1,30,30,27,29,26,1767.83,-2057.75
2/7/2022 0:00,Monday,0,78110,93319,16697,5624.4,7087,10.03,30,32,26,29,24,1809.25,-1864.92
2/7/2022 1:00,Monday,1,76330,92357,16265,5301.83,6986,9.81,31,32,26,30,24,2381,-1828.17
2/7/2022 2:00,Monday,2,76020,92203,16018,5067.64,6810,9.6,31,32,25,28,23,2499.5,-1929.17
2/7/2022 3:00,Monday,3,76780,93040,15988,4842.26,6638,9.38,31,32,26,26,23,2483.17,-1241.08
2/7/2022 4:00,Monday,4,77930,95236,16437,4775.67,6547,9.17,31,31,25,24,22,2652,-1278
2/7/2022 5:00,Monday,5,80000,99771,17259,4592.56,6612,8.95,31,30,25,22,21,1815.5,-1370.25
2/7/2022 6:00,Monday,6,82990,107178,18642,4332.76,6771,8.74,33,30,24,21,21,1483.5,-1486.83
2/7/2022 7:00,Monday,7,87770,111944,19491,4032.38,6978,8.52,33,30,24,21,20,1492.08,-1267.67
2/7/2022 8:00,Monday,8,91400,112585,19763,3449.37,7217,8.31,33,31,24,19,20,1425.08,-1355.17
2/7/2022 9:00,Monday,9,92110,110763,19792,3003.37,7369,8.1,34,34,27,19,21,1951.42,-1445.5
2/7/2022 10:00,Monday,10,90900,108270,19706,2485.35,7142,7.88,33,38,30,18,24,1986.75,-1398.92
2/7/2022 11:00,Monday,11,89740,105800,19509,1920.4,6431,7.67,34,40,33,19,26,1955.17,-1340.92
2/7/2022 12:00,Monday,12,88390,103767,19250,1718.51,5741,7.45,35,41,35,20,29,1480.42,-1313
2/7/2022 13:00,Monday,13,87330,102288,19068,1543.4,5491,7.24,37,42,36,21,31,1132.5,-1514.83
2/7/2022 14:00,Monday,14,86810,101072,18946,1391.92,5361,7.02,36,41,36,23,32,728.17,-1617.17
2/7/2022 15:00,Monday,15,86620,100965,19068,1324.09,5218,6.81,37,41,37,23,33,1149.67,-1542.92
2/7/2022 16:00,Monday,16,87580,102686,19570,1331.05,5200,6.59,38,41,36,24,34,887.25,-1829.25
2/7/2022 17:00,Monday,17,90500,107233,20436,1301.97,5564,6.38,36,40,35,23,34,968.58,-1737.42
2/7/2022 18:00,Monday,18,95300,109680,20638,1312.7,6380,6.16,37,39,32,21,32,1521.17,-1981.17
2/7/2022 19:00,Monday,19,96630,108991,20251,1336.89,7474,5.95,36,38,31,19,30,1398.33,-2032.17
2/7/2022 20:00,Monday,20,95590,107288,19663,1319.93,8562,5.73,36,38,29,18,28,1440.08,-2058.83
2/7/2022 21:00,Monday,21,93560,104107,18774,1442.22,9571,5.52,36,37,28,17,27,1370.25,-1972.75
2/7/2022 22:00,Monday,22,90680,99657,17741,1700.85,10554,5.31,37,37,26,17,26,1472.33,-2059.58
2/7/2022 23:00,Monday,23,87060,95561,16838,1878.95,11493,5.09,36,36,25,16,25,1766.25,-1858.5
2/8/2022 0:00,Tuesday,0,77440,93035,16167,2175.18,14405,4.96,37,36,25,17,25,1245.92,-1497.33
2/8/2022 1:00,Tuesday,1,76080,91790,15744,2624.05,15118,4.94,36,34,24,19,25,1485.92,-1429
2/8/2022 2:00,Tuesday,2,75510,91474,15532,3009.81,15621,4.91,37,33,23,20,25,1506.33,-1735.58
2/8/2022 3:00,Tuesday,3,75580,92074,15517,3314.05,16114,4.88,36,32,22,20,24,1697.33,-1783.92
2/8/2022 4:00,Tuesday,4,76520,94355,15790,3603.29,16606,4.86,36,32,21,19,23,1879.25,-1724.58
2/8/2022 5:00,Tuesday,5,79010,99539,16555,4122.66,17003,4.83,36,32,20,18,23,1665.67,-1684.25
2/8/2022 6:00,Tuesday,6,83520,107268,17914,4570.01,17292,4.81,36,32,19,18,23,1165.42,-1807.17
2/8/2022 7:00,Tuesday,7,88800,112151,19055,4770.36,17348,4.78,36,32,19,17,23,1457.83,-1995.67
2/8/2022 8:00,Tuesday,8,89890,111492,19460,4769.77,17575,4.75,36,33,18,17,23,1365.5,-2248.67
2/8/2022 9:00,Tuesday,9,88380,108304,19494,4677.84,17721,4.73,36,37,20,18,25,1242.42,-2351.17
2/8/2022 10:00,Tuesday,10,85990,105175,19306,4653.04,17218,4.7,39,40,23,22,29,1372.33,-2406.42
2/8/2022 11:00,Tuesday,11,83500,102184,19071,4780.53,16193,4.67,41,43,26,25,33,1187.33,-2392.42
2/8/2022 12:00,Tuesday,12,81160,99868,18852,5118.81,15656,4.65,43,44,29,28,37,1407.33,-2399.83
2/8/2022 13:00,Tuesday,13,79120,98126,18664,5390.93,15920,4.62,45,46,31,31,40,1358.83,-2308.25
2/8/2022 14:00,Tuesday,14,77420,96790,18679,5629.89,16578,4.6,44,47,33,34,42,1531.75,-2208
2/8/2022 15:00,Tuesday,15,75980,96727,18889,5926.02,17071,4.57,43,48,35,36,44,1731.08,-2104.33
2/8/2022 16:00,Tuesday,16,75700,99034,19509,6188.41,17666,4.54,38,47,36,38,44,1687.92,-2174.58
2/8/2022 17:00,Tuesday,17,77220,104008,20373,6541.58,18503,4.52,37,45,36,38,44,1910,-1958.08
2/8/2022 18:00,Tuesday,18,80860,107138,20682,6775.46,19310,4.49,36,41,34,38,42,1771.75,-1839.67
2/8/2022 19:00,Tuesday,19,82990,107230,20405,6822.83,19855,4.46,36,38,33,37,40,1704.92,-1786.25
2/8/2022 20:00,Tuesday,20,82450,106124,19791,6914.01,20137,4.44,35,37,33,37,39,1318.92,-1926.17
2/8/2022 21:00,Tuesday,21,80800,103213,18977,6999.86,20338,4.41,35,35,33,37,38,949.5,-2150.75
2/8/2022 22:00,Tuesday,22,78140,98895,17959,6983.59,20195,4.39,35,34,34,37,37,1254.58,-1944.58
2/8/2022 23:00,Tuesday,23,75070,94651,17019,6729.68,19798,4.36,33,32,34,36,37,1588.83,-1793.42
2/9/2022 0:00,Wednesday,0,72810,92124,16189,6341.32,19946,4.34,33,30,33,37,36,2134.67,-2097.17
2/9/2022 1:00,Wednesday,1,71340,90806,15817,5887.63,19629,4.32,32,29,34,36,35,2356.5,-1930.92
2/9/2022 2:00,Wednesday,2,70620,90263,15570,5794.16,19211,4.3,32,27,34,34,34,2243.08,-1877.67
2/9/2022 3:00,Wednesday,3,70540,90736,15570,5829.73,18922,4.28,30,27,34,33,33,2021.5,-1824.83
2/9/2022 4:00,Wednesday,4,71300,92876,15801,6087.95,18735,4.26,30,27,35,33,34,1718.58,-1541.83
2/9/2022 5:00,Wednesday,5,73790,97720,16584,6102.42,18573,4.24,30,26,35,32,33,1493.33,-1782.58
2/9/2022 6:00,Wednesday,6,78630,104993,17992,5990.49,18413,4.23,30,27,35,31,33,1682.25,-1667.75
2/9/2022 7:00,Wednesday,7,83800,109442,19015,5766.65,17947,4.21,30,27,35,31,33,1580.92,-1606.75
2/9/2022 8:00,Wednesday,8,85220,108084,19161,5380.62,17614,4.19,32,30,35,31,33,1510,-2156.83
2/9/2022 9:00,Wednesday,9,84230,104371,18948,4835.88,17347,4.17,33,37,37,32,35,1526.33,-2447.08
2/9/2022 10:00,Wednesday,10,82720,100813,18643,4656.82,17144,4.15,36,43,39,34,38,1667.58,-2348.25
2/9/2022 11:00,Wednesday,11,81140,97784,18377,4935.78,17598,4.13,38,47,42,36,40,2226.92,-2340
2/9/2022 12:00,Wednesday,12,79700,95442,18138,5200.24,18722,4.12,42,51,44,37,42,2378.75,-2153.5
2/9/2022 13:00,Wednesday,13,78430,93997,18073,5434.21,19542,4.1,43,53,45,38,43,2278.83,-2298.42
2/9/2022 14:00,Wednesday,14,77380,92968,18086,5492.31,19855,4.08,45,55,46,39,44,2191.83,-2415
2/9/2022 15:00,Wednesday,15,76530,93265,18438,5678.16,19792,4.06,46,55,46,39,44,2416.33,-2312.33
2/9/2022 16:00,Wednesday,16,76480,95523,19142,5781.27,19359,4.04,43,55,46,39,44,2669.92,-2173.75
2/9/2022 17:00,Wednesday,17,77880,100219,20015,6113.05,18450,4.02,41,53,45,38,44,3057.67,-2151.25
2/9/2022 18:00,Wednesday,18,80500,102685,20250,6390.57,17436,4.01,40,49,44,37,43,3555.25,-2130.08
2/9/2022 19:00,Wednesday,19,82230,102207,19851,6629.42,16804,3.99,40,46,43,36,40,3361.33,-2164.83
2/9/2022 20:00,Wednesday,20,81670,100925,19240,6709.58,16227,3.97,41,45,41,36,38,3266,-2094.75
2/9/2022 21:00,Wednesday,21,80190,97935,18377,6874.25,15718,3.95,41,44,41,35,37,3158.92,-2121.92
2/9/2022 22:00,Wednesday,22,77620,93371,17341,6907.34,15187,3.93,41,43,40,34,36,3423.58,-1971
2/9/2022 23:00,Wednesday,23,74640,89094,16332,7028.74,14434,3.91,42,42,40,33,34,3407.58,-1895.58
2/10/2022 0:00,Thursday,0,72330,86086,15563,7057.42,15438,3.9,42,40,40,35,34,3139.5,-1912.5
2/10/2022 1:00,Thursday,1,71030,84483,15184,6940.93,14356,3.88,40,38,40,35,33,3494.22,-1766
2/10/2022 2:00,Thursday,2,70490,83914,14906,6722.7,13173,3.86,40,36,39,34,33,3752.78,-1932.83
2/10/2022 3:00,Thursday,3,70580,84355,14906,6504.13,12030,3.84,38,37,38,33,31,3759.75,-1945.67
2/10/2022 4:00,Thursday,4,71510,86348,15215,6227.79,11108,3.82,40,37,37,32,31,3483.42,-1924.92
2/10/2022 5:00,Thursday,5,74050,91091,16109,5982.33,10374,3.8,42,36,36,31,30,3045,-1976.25
2/10/2022 6:00,Thursday,6,78870,98710,17589,5672.1,9734,3.78,41,36,36,29,29,2406.25,-2241.83
2/10/2022 7:00,Thursday,7,84140,103596,18647,5362.88,9140,3.77,40,36,35,28,29,2143.08,-2226.5
2/10/2022 8:00,Thursday,8,85740,103097,18861,5217.37,8996,3.75,38,39,35,27,28,2673.08,-2375.17
2/10/2022 9:00,Thursday,9,84910,100937,18801,5064.58,9248,3.73,45,46,35,27,29,3591.25,-2286.67
2/10/2022 10:00,Thursday,10,83400,98744,18652,4931.8,9616,3.71,46,51,37,28,32,4276.5,-2042.92
2/10/2022 11:00,Thursday,11,81840,96969,18458,4685.19,10038,3.69,47,55,37,29,34,4454.67,-2154.92
2/10/2022 12:00,Thursday,12,80400,95478,18307,4586.79,10958,3.67,51,57,38,29,36,4058.42,-2136
2/10/2022 13:00,Thursday,13,79250,94609,18216,4573.4,12691,3.65,53,59,39,30,38,3858.17,-2148.08
2/10/2022 14:00,Thursday,14,78290,93954,18234,4471.6,14706,3.63,53,60,39,31,40,3436.83,-2097.42
2/10/2022 15:00,Thursday,15,77410,94205,18352,4481.89,16833,3.62,51,60,39,31,41,3241.42,-2035
2/10/2022 16:00,Thursday,16,77260,96199,18850,4438.75,18545,3.6,52,60,39,31,41,2703.08,-1820.58
2/10/2022 17:00,Thursday,17,78510,100541,19727,4604.53,19607,3.58,50,57,38,31,41,3100.17,-2105.58
2/10/2022 18:00,Thursday,18,81290,102938,20059,5169.82,20598,3.56,48,53,37,30,41,2779.17,-2214.67
2/10/2022 19:00,Thursday,19,83090,102298,19742,5806.13,21522,3.54,47,50,36,30,39,2976.42,-2170.88
2/10/2022 20:00,Thursday,20,82470,100917,19205,6412.71,22297,3.52,48,48,34,30,38,3114,-2124.17
2/10/2022 21:00,Thursday,21,80860,98092,18368,6805.74,22890,3.5,46,46,34,30,37,3164.67,-2208.67
2/10/2022 22:00,Thursday,22,78180,93820,17370,7100.35,23312,3.48,44,44,33,31,37,3083.58,-2234.67
2/10/2022 23:00,Thursday,23,75050,89597,16419,7371.38,23549,3.47,43,42,32,32,37,3413.33,-2111.25
2/11/2022 0:00,Friday,0,71410,86800,15394,7466.25,23877,3.47,44,38,31,32,36,3702.08,-2126.5
2/11/2022 1:00,Friday,1,69840,85125,15037,7594.09,23790,3.5,43,37,30,34,37,3940.42,-2101.25
2/11/2022 2:00,Friday,2,69070,84605,14823,7815.47,23733,3.53,44,36,31,34,36,3995.58,-2039.33
2/11/2022 3:00,Friday,3,68850,85045,14794,7961.64,23637,3.56,42,34,31,36,36,3960.25,-1941.75
2/11/2022 4:00,Friday,4,69420,87027,15008,7941.91,23652,3.59,43,34,31,37,37,3316.58,-1872.33
2/11/2022 5:00,Friday,5,71550,91758,15836,7851.96,23753,3.62,43,33,32,37,37,2955.75,-2116.25
2/11/2022 6:00,Friday,6,75830,98760,17163,7614.26,23763,3.65,40,33,33,38,37,2601.25,-2224.33
2/11/2022 7:00,Friday,7,80350,103528,18248,7291.21,23541,3.68,39,33,34,38,37,2563.75,-2219.08
2/11/2022 8:00,Friday,8,81590,102900,18505,6787.36,23437,3.71,41,36,36,39,37,2327.67,-2304.25
2/11/2022 9:00,Friday,9,80940,100163,18430,6373.29,23322,3.74,46,44,39,39,37,2169.67,-2409.5
2/11/2022 10:00,Friday,10,79800,97481,18149,6292.96,23388,3.78,49,52,43,40,39,2872.42,-2353.67
2/11/2022 11:00,Friday,11,78470,94942,17852,6692.15,23853,3.81,51,57,46,41,40,3577.75,-2175.67
2/11/2022 12:00,Friday,12,77090,92900,17556,6985.21,24201,3.84,55,61,48,42,41,3656.58,-2087.17
2/11/2022 13:00,Friday,13,75930,91483,17423,7185.03,24153,3.87,56,63,50,43,42,3745.5,-2104.75
2/11/2022 14:00,Friday,14,74920,90496,17408,7254.06,24015,3.9,57,65,51,43,43,3738.58,-1998.17
2/11/2022 15:00,Friday,15,73940,90300,17719,7454,23823,3.93,55,65,50,43,43,3675.92,-2070.17
2/11/2022 16:00,Friday,16,73570,91949,18312,7534.17,23590,3.96,53,65,50,42,43,3544.75,-2059.42
2/11/2022 17:00,Friday,17,74260,95606,19052,8079.06,23304,3.99,50,63,50,40,42,3596.42,-2033.92
2/11/2022 18:00,Friday,18,75870,96675,19136,8295.8,23002,4.02,50,60,49,37,40,3926.17,-1927.42
2/11/2022 19:00,Friday,19,76800,95211,18871,8460.53,22643,4.05,49,57,48,35,37,3802.17,-2000.25
2/11/2022 20:00,Friday,20,75940,93351,18376,8574.87,22353,4.08,50,56,47,33,35,3683.5,-1918.42
2/11/2022 21:00,Friday,21,74740,90621,17638,8525.39,22031,4.11,50,55,46,31,33,4003.33,-1910.75
2/11/2022 22:00,Friday,22,72920,86808,16689,8371.45,21519,4.14,51,55,45,30,32,3995.17,-1805.17
2/11/2022 23:00,Friday,23,70620,82547,15665,8113.43,20704,4.17,53,54,44,28,30,3912.25,-1935.67
2/12/2022 0:00,Saturday,0,68880,79718,15151,7777.23,19742,4.2,52,55,43,28,28,4028.17,-1905.25
2/12/2022 1:00,Saturday,1,67490,77530,14559,7456.87,18472,4.23,53,54,41,28,27,4528.17,-1814.17
2/12/2022 2:00,Saturday,2,66810,76527,14204,7123.27,16953,4.27,55,54,40,25,25,4732.42,-1981.33
2/12/2022 3:00,Saturday,3,66680,76331,14048,6698.57,15466,4.3,55,52,39,23,24,4912.42,-1969.33
2/12/2022 4:00,Saturday,4,67120,77099,14133,6232.96,14069,4.33,52,51,38,21,22,4984.5,-1794.33
2/12/2022 5:00,Saturday,5,68440,79142,14460,5955.26,12681,4.36,54,50,37,18,21,4925.25,-1442.17
2/12/2022 6:00,Saturday,6,70540,82396,15069,5724.82,11316,4.39,54,50,35,16,20,4862.67,-1221.5
2/12/2022 7:00,Saturday,7,73180,85957,15693,5258.39,10039,4.42,53,49,34,15,19,4879.25,-1173.58
2/12/2022 8:00,Saturday,8,75150,88294,16232,4807.31,8661,4.45,51,50,33,14,18,5397.33,-1463.58
2/12/2022 9:00,Saturday,9,76440,89758,16501,4193.54,7214,4.48,54,55,32,14,18,5650.33,-1630.08
2/12/2022 10:00,Saturday,10,76650,90124,16514,3563.7,5950,4.51,54,59,32,15,20,6296.08,-1758.17
2/12/2022 11:00,Saturday,11,76030,89461,16356,2866.86,5088,4.54,55,61,32,16,21,6247.83,-1637.33
2/12/2022 12:00,Saturday,12,75000,88462,16113,2515.85,4540,4.57,58,62,32,17,22,6391.83,-1632.5
2/12/2022 13:00,Saturday,13,73850,87560,15984,2200.47,4422,4.6,58,63,32,18,24,6365.92,-1508.75
2/12/2022 14:00,Saturday,14,72720,86994,15984,2149.07,4670,4.63,56,64,32,19,25,5824.17,-1353.67
2/12/2022 15:00,Saturday,15,71950,87349,16256,2108.52,4882,4.66,56,63,32,20,25,5453.67,-1380.92
2/12/2022 16:00,Saturday,16,72060,89700,16786,2006.34,4802,4.69,56,62,31,19,25,5261.42,-1464.5
2/12/2022 17:00,Saturday,17,73520,93640,17659,1975.4,4362,4.72,53,60,30,19,25,5336.5,-1503.58
2/12/2022 18:00,Saturday,18,76380,95965,18192,2001.03,3788,4.76,51,57,29,19,24,5274.08,-2021.33
2/12/2022 19:00,Saturday,19,78270,95759,18034,1940.97,3443,4.79,50,54,28,18,22,5041.92,-1882.17
2/12/2022 20:00,Saturday,20,77760,94806,17717,1802.92,3675,4.82,48,53,27,17,21,4961.17,-1969.58
2/12/2022 21:00,Saturday,21,77100,92877,17173,1819.38,4247,4.85,46,51,25,16,20,4866,-2030.83
2/12/2022 22:00,Saturday,22,75780,90269,16504,1750.22,4744,4.88,45,49,24,15,19,5191.58,-1787.5
